<Date>,<Time>,<Open>,<High>,<Low>,<Close>,<Volume>
2023/07/02,03:44:00,30603.70000000,30603.70000000,30596.97000000,30602.00000000,15.01300000
2023/07/02,03:45:00,30601.99000000,30604.00000000,30601.99000000,30604.00000000,2.52772000
2023/07/02,03:46:00,30603.99000000,30604.22000000,30603.99000000,30604.21000000,2.02566000
2023/07/02,03:47:00,30604.21000000,30604.22000000,30604.21000000,30604.22000000,4.24375000
2023/07/02,03:48:00,30604.21000000,30604.22000000,30604.12000000,30604.12000000,2.31412000
2023/07/02,03:49:00,30604.12000000,30604.13000000,30604.12000000,30604.13000000,1.64447000
2023/07/02,03:50:00,30604.13000000,30604.13000000,30604.12000000,30604.13000000,2.78741000
2023/07/02,03:51:00,30604.13000000,30604.13000000,30604.12000000,30604.13000000,2.79258000
2023/07/02,03:52:00,30604.13000000,30604.13000000,30600.00000000,30600.01000000,2.86205000
2023/07/02,03:53:00,30600.00000000,30600.01000000,30600.00000000,30600.00000000,3.93728000
2023/07/02,03:54:00,30600.00000000,30600.01000000,30600.00000000,30600.01000000,6.86637000
2023/07/02,03:55:00,30600.01000000,30600.01000000,30600.00000000,30600.01000000,7.70359000
2023/07/02,03:56:00,30600.00000000,30606.00000000,30600.00000000,30606.00000000,23.03675000
2023/07/02,03:57:00,30606.00000000,30617.76000000,30605.99000000,30617.75000000,11.05765000
2023/07/02,03:58:00,30617.76000000,30617.76000000,30616.74000000,30616.74000000,8.09212000
2023/07/02,03:59:00,30616.75000000,30616.75000000,30606.69000000,30609.51000000,18.37185000
2023/07/02,04:00:00,30609.51000000,30612.68000000,30609.51000000,30612.68000000,10.86283000
2023/07/02,04:01:00,30612.67000000,30612.68000000,30612.67000000,30612.68000000,3.03611000
2023/07/02,04:02:00,30612.67000000,30612.68000000,30612.67000000,30612.67000000,3.09226000
2023/07/02,04:03:00,30612.67000000,30612.68000000,30609.51000000,30609.51000000,7.16291000
2023/07/02,04:04:00,30609.51000000,30609.52000000,30608.42000000,30608.42000000,7.98282000
2023/07/02,04:05:00,30608.43000000,30608.43000000,30608.42000000,30608.43000000,24.73573000
2023/07/02,04:06:00,30608.42000000,30608.43000000,30608.42000000,30608.43000000,5.81129000
2023/07/02,04:07:00,30608.43000000,30608.43000000,30608.42000000,30608.43000000,3.43055000
2023/07/02,04:08:00,30608.42000000,30608.43000000,30584.84000000,30590.81000000,24.70053000
2023/07/02,04:09:00,30590.82000000,30590.82000000,30590.81000000,30590.81000000,3.59226000
2023/07/02,04:10:00,30590.81000000,30596.62000000,30590.81000000,30596.61000000,10.07448000
2023/07/02,04:11:00,30596.61000000,30596.62000000,30596.61000000,30596.62000000,5.01563000
2023/07/02,04:12:00,30596.61000000,30596.62000000,30596.61000000,30596.62000000,2.99039000
2023/07/02,04:13:00,30596.62000000,30596.62000000,30596.61000000,30596.62000000,2.97771000
2023/07/02,04:14:00,30596.62000000,30596.62000000,30596.61000000,30596.62000000,3.44911000
2023/07/02,04:15:00,30596.61000000,30600.00000000,30596.61000000,30599.99000000,5.71078000
2023/07/02,04:16:00,30600.00000000,30600.00000000,30599.99000000,30600.00000000,1.97898000
2023/07/02,04:17:00,30599.99000000,30600.00000000,30599.99000000,30599.99000000,1.67687000
2023/07/02,04:18:00,30599.99000000,30600.00000000,30599.99000000,30599.99000000,2.18974000
2023/07/02,04:19:00,30599.99000000,30600.00000000,30599.99000000,30600.00000000,1.74076000
2023/07/02,04:20:00,30599.99000000,30600.00000000,30599.99000000,30599.99000000,1.91745000
2023/07/02,04:21:00,30599.99000000,30606.42000000,30599.99000000,30606.42000000,4.95183000
2023/07/02,04:22:00,30606.41000000,30609.52000000,30606.41000000,30609.51000000,5.03552000
2023/07/02,04:23:00,30609.51000000,30609.52000000,30609.51000000,30609.52000000,3.12443000
2023/07/02,04:24:00,30609.52000000,30609.52000000,30609.51000000,30609.51000000,3.94792000
2023/07/02,04:25:00,30609.51000000,30609.52000000,30609.51000000,30609.52000000,3.14838000
2023/07/02,04:26:00,30609.51000000,30609.52000000,30609.51000000,30609.51000000,2.68651000
2023/07/02,04:27:00,30609.51000000,30609.52000000,30609.51000000,30609.51000000,3.50630000
2023/07/02,04:28:00,30609.52000000,30609.52000000,30609.51000000,30609.51000000,7.62031000
2023/07/02,04:29:00,30609.52000000,30609.52000000,30608.43000000,30608.43000000,5.57630000
2023/07/02,04:30:00,30608.43000000,30608.44000000,30601.72000000,30601.73000000,11.02509000
2023/07/02,04:31:00,30601.72000000,30601.72000000,30598.23000000,30598.23000000,4.66821000
2023/07/02,04:32:00,30598.23000000,30598.24000000,30597.02000000,30597.02000000,4.56310000
2023/07/02,04:33:00,30597.03000000,30598.00000000,30597.02000000,30598.00000000,9.30593000
2023/07/02,04:34:00,30598.00000000,30598.00000000,30597.99000000,30597.99000000,2.16438000
2023/07/02,04:35:00,30597.99000000,30598.00000000,30597.99000000,30598.00000000,3.04255000
2023/07/02,04:36:00,30597.99000000,30598.00000000,30597.99000000,30598.00000000,2.17297000
2023/07/02,04:37:00,30597.99000000,30598.00000000,30597.02000000,30597.02000000,4.09027000
2023/07/02,04:38:00,30597.02000000,30597.03000000,30597.02000000,30597.02000000,2.49651000
2023/07/02,04:39:00,30597.02000000,30597.03000000,30596.62000000,30596.62000000,4.92472000
2023/07/02,04:40:00,30596.63000000,30596.63000000,30596.62000000,30596.63000000,2.59982000
2023/07/02,04:41:00,30596.62000000,30596.63000000,30596.62000000,30596.63000000,3.91225000
2023/07/02,04:42:00,30596.62000000,30596.63000000,30596.62000000,30596.62000000,4.90728000
2023/07/02,04:43:00,30596.62000000,30596.63000000,30594.00000000,30594.00000000,9.04519000
2023/07/02,04:44:00,30594.01000000,30594.01000000,30594.00000000,30594.01000000,5.95243000
2023/07/02,04:45:00,30594.00000000,30598.00000000,30594.00000000,30597.99000000,9.41938000
2023/07/02,04:46:00,30598.00000000,30598.00000000,30597.99000000,30597.99000000,2.93081000
2023/07/02,04:47:00,30598.00000000,30598.00000000,30597.99000000,30597.99000000,5.12901000
2023/07/02,04:48:00,30597.99000000,30598.00000000,30595.49000000,30595.49000000,3.48629000
2023/07/02,04:49:00,30595.49000000,30595.50000000,30579.96000000,30584.98000000,16.69087000
2023/07/02,04:50:00,30584.98000000,30584.99000000,30584.98000000,30584.98000000,2.58483000
2023/07/02,04:51:00,30584.98000000,30585.00000000,30584.98000000,30584.99000000,10.79559000
2023/07/02,04:52:00,30584.99000000,30588.00000000,30584.99000000,30588.00000000,5.56614000
2023/07/02,04:53:00,30588.00000000,30588.00000000,30587.99000000,30587.99000000,5.19118000
2023/07/02,04:54:00,30588.00000000,30590.21000000,30587.99000000,30590.21000000,8.97200000
2023/07/02,04:55:00,30590.21000000,30590.21000000,30590.20000000,30590.20000000,5.70018000
2023/07/02,04:56:00,30590.20000000,30590.21000000,30590.20000000,30590.20000000,2.63877000
2023/07/02,04:57:00,30590.20000000,30590.21000000,30582.03000000,30582.04000000,17.10261000
2023/07/02,04:58:00,30582.04000000,30582.04000000,30580.00000000,30580.01000000,4.50457000
2023/07/02,04:59:00,30580.00000000,30582.59000000,30580.00000000,30582.58000000,10.23537000
2023/07/02,05:00:00,30582.59000000,30583.99000000,30582.58000000,30583.98000000,5.74210000
2023/07/02,05:01:00,30583.99000000,30584.00000000,30583.98000000,30583.99000000,5.05587000
2023/07/02,05:02:00,30583.99000000,30584.00000000,30583.99000000,30583.99000000,2.13897000
2023/07/02,05:03:00,30584.00000000,30584.00000000,30583.99000000,30583.99000000,2.33176000
2023/07/02,05:04:00,30583.99000000,30584.00000000,30583.99000000,30584.00000000,1.91896000
2023/07/02,05:05:00,30583.99000000,30584.00000000,30583.99000000,30584.00000000,2.41775000
2023/07/02,05:06:00,30583.99000000,30584.00000000,30578.01000000,30578.01000000,19.40377000
2023/07/02,05:07:00,30578.02000000,30578.02000000,30570.01000000,30572.09000000,14.12055000
2023/07/02,05:08:00,30572.10000000,30572.10000000,30572.09000000,30572.09000000,6.35812000
2023/07/02,05:09:00,30572.10000000,30572.10000000,30572.09000000,30572.09000000,8.10578000
2023/07/02,05:10:00,30572.10000000,30583.75000000,30572.09000000,30583.75000000,17.33717000
2023/07/02,05:11:00,30583.75000000,30584.00000000,30583.74000000,30584.00000000,20.65279000
2023/07/02,05:12:00,30584.00000000,30587.19000000,30583.99000000,30587.19000000,8.43075000
2023/07/02,05:13:00,30587.18000000,30591.55000000,30587.18000000,30591.54000000,2.82748000
2023/07/02,05:14:00,30591.54000000,30603.81000000,30591.54000000,30603.80000000,3.99152000
2023/07/02,05:15:00,30603.80000000,30603.81000000,30597.03000000,30597.04000000,5.54232000
2023/07/02,05:16:00,30597.04000000,30597.04000000,30597.03000000,30597.03000000,0.83645000
2023/07/02,05:17:00,30597.04000000,30597.04000000,30594.00000000,30594.01000000,3.19882000
2023/07/02,05:18:00,30594.00000000,30594.01000000,30594.00000000,30594.01000000,3.19650000
2023/07/02,05:19:00,30594.00000000,30594.01000000,30584.00000000,30584.01000000,8.16532000
2023/07/02,05:20:00,30584.01000000,30584.01000000,30584.00000000,30584.01000000,2.53595000
2023/07/02,05:21:00,30584.01000000,30584.01000000,30584.00000000,30584.00000000,2.46866000
2023/07/02,05:22:00,30584.00000000,30584.01000000,30584.00000000,30584.00000000,0.91043000
2023/07/02,05:23:00,30584.00000000,30584.01000000,30584.00000000,30584.00000000,2.14936000
2023/07/02,05:24:00,30584.00000000,30584.01000000,30583.99000000,30583.99000000,8.92950000
2023/07/02,05:25:00,30583.99000000,30584.00000000,30581.20000000,30581.21000000,11.19717000
2023/07/02,05:26:00,30581.20000000,30581.21000000,30581.20000000,30581.21000000,3.24062000
2023/07/02,05:27:00,30581.21000000,30581.21000000,30581.20000000,30581.21000000,4.72807000
2023/07/02,05:28:00,30581.20000000,30584.12000000,30581.20000000,30584.12000000,12.89585000
2023/07/02,05:29:00,30584.12000000,30584.23000000,30584.11000000,30584.22000000,10.14625000
2023/07/02,05:30:00,30584.22000000,30584.23000000,30584.22000000,30584.23000000,1.99695000
2023/07/02,05:31:00,30584.22000000,30584.23000000,30584.22000000,30584.22000000,1.33500000
2023/07/02,05:32:00,30584.23000000,30585.08000000,30584.22000000,30585.07000000,3.56649000
2023/07/02,05:33:00,30585.08000000,30585.08000000,30585.07000000,30585.07000000,4.98547000
2023/07/02,05:34:00,30585.07000000,30585.08000000,30585.07000000,30585.07000000,1.84441000
2023/07/02,05:35:00,30585.08000000,30585.09000000,30585.07000000,30585.08000000,5.58514000
2023/07/02,05:36:00,30585.08000000,30585.09000000,30585.08000000,30585.09000000,3.92948000
2023/07/02,05:37:00,30585.08000000,30585.09000000,30584.09000000,30584.10000000,3.80021000
2023/07/02,05:38:00,30584.09000000,30584.10000000,30583.38000000,30583.39000000,2.61180000
2023/07/02,05:39:00,30583.39000000,30588.95000000,30583.38000000,30588.94000000,4.53900000
2023/07/02,05:40:00,30588.95000000,30588.95000000,30588.94000000,30588.94000000,1.76228000
2023/07/02,05:41:00,30588.94000000,30588.95000000,30588.94000000,30588.94000000,1.64414000
2023/07/02,05:42:00,30588.94000000,30588.95000000,30588.94000000,30588.94000000,1.38505000
2023/07/02,05:43:00,30588.95000000,30588.95000000,30588.94000000,30588.94000000,3.08529000
2023/07/02,05:44:00,30588.95000000,30588.95000000,30580.57000000,30580.58000000,10.97224000
2023/07/02,05:45:00,30580.58000000,30584.23000000,30580.58000000,30584.22000000,10.66866000
2023/07/02,05:46:00,30584.23000000,30584.23000000,30584.22000000,30584.23000000,1.18658000
2023/07/02,05:47:00,30584.22000000,30584.23000000,30584.22000000,30584.23000000,2.18294000
2023/07/02,05:48:00,30584.23000000,30584.23000000,30584.22000000,30584.23000000,1.38326000
2023/07/02,05:49:00,30584.23000000,30584.23000000,30584.22000000,30584.23000000,0.47476000
2023/07/02,05:50:00,30584.22000000,30588.95000000,30584.22000000,30588.95000000,2.34135000
2023/07/02,05:51:00,30588.95000000,30588.97000000,30588.94000000,30588.96000000,1.29334000
2023/07/02,05:52:00,30588.97000000,30588.97000000,30588.96000000,30588.97000000,2.04735000
2023/07/02,05:53:00,30588.96000000,30588.97000000,30584.22000000,30584.22000000,8.20027000
2023/07/02,05:54:00,30584.22000000,30587.52000000,30584.22000000,30587.51000000,4.10311000
2023/07/02,05:55:00,30587.51000000,30587.52000000,30587.51000000,30587.51000000,2.25046000
2023/07/02,05:56:00,30587.51000000,30587.52000000,30584.65000000,30584.66000000,4.98916000
2023/07/02,05:57:00,30584.66000000,30584.66000000,30584.65000000,30584.65000000,1.20910000
2023/07/02,05:58:00,30584.66000000,30584.66000000,30584.65000000,30584.65000000,2.28269000
2023/07/02,05:59:00,30584.65000000,30584.66000000,30584.65000000,30584.65000000,1.04842000
2023/07/02,06:00:00,30584.66000000,30585.99000000,30584.65000000,30585.98000000,6.30778000
2023/07/02,06:01:00,30585.99000000,30585.99000000,30585.98000000,30585.99000000,0.96835000
2023/07/02,06:02:00,30585.99000000,30599.42000000,30580.29000000,30587.99000000,32.95272000
2023/07/02,06:03:00,30588.00000000,30588.00000000,30587.99000000,30587.99000000,2.01059000
2023/07/02,06:04:00,30588.00000000,30588.00000000,30587.99000000,30588.00000000,1.28709000
2023/07/02,06:05:00,30588.00000000,30588.00000000,30587.99000000,30587.99000000,2.30931000
2023/07/02,06:06:00,30587.99000000,30591.30000000,30587.99000000,30591.30000000,8.01079000
2023/07/02,06:07:00,30591.30000000,30599.90000000,30591.29000000,30599.90000000,6.92610000
2023/07/02,06:08:00,30599.89000000,30599.90000000,30595.47000000,30595.48000000,15.67937000
2023/07/02,06:09:00,30595.48000000,30595.48000000,30595.47000000,30595.47000000,1.36726000
2023/07/02,06:10:00,30595.47000000,30595.48000000,30587.15000000,30587.15000000,5.12804000
2023/07/02,06:11:00,30587.16000000,30590.81000000,30587.15000000,30590.80000000,7.15976000
2023/07/02,06:12:00,30590.80000000,30595.60000000,30590.80000000,30595.49000000,3.85536000
2023/07/02,06:13:00,30595.48000000,30600.00000000,30595.48000000,30599.99000000,5.86134000
2023/07/02,06:14:00,30599.99000000,30600.00000000,30599.99000000,30600.00000000,10.99534000
2023/07/02,06:15:00,30599.99000000,30600.00000000,30591.77000000,30591.77000000,20.67010000
2023/07/02,06:16:00,30591.77000000,30592.01000000,30591.77000000,30592.01000000,3.06843000
2023/07/02,06:17:00,30592.00000000,30592.01000000,30592.00000000,30592.00000000,4.09955000
2023/07/02,06:18:00,30592.00000000,30592.01000000,30592.00000000,30592.00000000,3.07932000
2023/07/02,06:19:00,30592.00000000,30592.01000000,30592.00000000,30592.01000000,2.93659000
2023/07/02,06:20:00,30592.01000000,30592.01000000,30592.00000000,30592.00000000,2.19433000
2023/07/02,06:21:00,30592.00000000,30599.86000000,30592.00000000,30599.85000000,3.15711000
2023/07/02,06:22:00,30599.86000000,30599.86000000,30598.00000000,30598.01000000,6.03341000
2023/07/02,06:23:00,30598.00000000,30598.01000000,30598.00000000,30598.00000000,1.58527000
2023/07/02,06:24:00,30598.00000000,30602.00000000,30598.00000000,30598.82000000,8.33343000
2023/07/02,06:25:00,30598.81000000,30598.82000000,30598.81000000,30598.81000000,0.64586000
2023/07/02,06:26:00,30598.82000000,30606.88000000,30598.81000000,30606.87000000,7.97337000
2023/07/02,06:27:00,30606.87000000,30606.88000000,30604.52000000,30605.47000000,2.29080000
2023/07/02,06:28:00,30605.46000000,30605.47000000,30605.46000000,30605.46000000,1.33526000
2023/07/02,06:29:00,30605.46000000,30605.47000000,30605.46000000,30605.46000000,4.30137000
2023/07/02,06:30:00,30605.47000000,30606.88000000,30595.36000000,30595.36000000,15.12573000
2023/07/02,06:31:00,30595.37000000,30595.37000000,30586.49000000,30589.98000000,11.95236000
2023/07/02,06:32:00,30589.99000000,30589.99000000,30589.98000000,30589.98000000,0.55481000
2023/07/02,06:33:00,30589.98000000,30594.02000000,30589.98000000,30594.01000000,5.01928000
2023/07/02,06:34:00,30594.01000000,30594.02000000,30592.12000000,30592.13000000,1.97237000
2023/07/02,06:35:00,30592.12000000,30592.13000000,30586.35000000,30586.36000000,1.91408000
2023/07/02,06:36:00,30586.35000000,30586.36000000,30582.14000000,30582.14000000,7.95971000
2023/07/02,06:37:00,30582.15000000,30582.15000000,30573.07000000,30573.07000000,6.01832000
2023/07/02,06:38:00,30573.07000000,30573.08000000,30560.00000000,30563.79000000,31.23581000
2023/07/02,06:39:00,30563.79000000,30563.79000000,30561.27000000,30561.27000000,3.49420000
2023/07/02,06:40:00,30561.28000000,30575.64000000,30561.27000000,30575.63000000,19.39899000
2023/07/02,06:41:00,30575.63000000,30575.64000000,30572.00000000,30572.00000000,3.83013000
2023/07/02,06:42:00,30572.01000000,30572.01000000,30572.00000000,30572.00000000,0.63933000
2023/07/02,06:43:00,30572.00000000,30572.01000000,30564.15000000,30564.15000000,2.39879000
2023/07/02,06:44:00,30564.16000000,30569.57000000,30564.15000000,30569.56000000,3.19571000
2023/07/02,06:45:00,30569.57000000,30569.57000000,30563.00000000,30563.00000000,10.29401000
2023/07/02,06:46:00,30563.01000000,30563.01000000,30548.88000000,30557.99000000,17.08725000
2023/07/02,06:47:00,30557.99000000,30558.66000000,30557.99000000,30558.66000000,5.32999000
2023/07/02,06:48:00,30558.65000000,30562.94000000,30558.65000000,30562.94000000,7.60199000
2023/07/02,06:49:00,30562.93000000,30562.94000000,30562.93000000,30562.94000000,1.41730000
2023/07/02,06:50:00,30562.94000000,30562.94000000,30562.93000000,30562.93000000,0.80045000
2023/07/02,06:51:00,30562.93000000,30573.49000000,30562.93000000,30573.49000000,11.09714000
2023/07/02,06:52:00,30573.49000000,30575.64000000,30573.48000000,30575.64000000,6.44682000
2023/07/02,06:53:00,30575.63000000,30575.64000000,30575.63000000,30575.63000000,2.82041000
2023/07/02,06:54:00,30575.63000000,30576.00000000,30571.93000000,30576.00000000,10.76370000
2023/07/02,06:55:00,30576.00000000,30576.00000000,30574.95000000,30574.96000000,1.92635000
2023/07/02,06:56:00,30574.96000000,30574.96000000,30574.95000000,30574.95000000,0.98632000
2023/07/02,06:57:00,30574.95000000,30574.96000000,30568.81000000,30568.82000000,8.20014000
2023/07/02,06:58:00,30568.81000000,30571.09000000,30568.81000000,30571.09000000,5.34925000
2023/07/02,06:59:00,30571.08000000,30577.65000000,30571.08000000,30577.64000000,5.57672000
2023/07/02,07:00:00,30577.65000000,30579.55000000,30577.64000000,30579.55000000,2.41376000
2023/07/02,07:01:00,30579.55000000,30593.46000000,30579.54000000,30593.45000000,12.59403000
2023/07/02,07:02:00,30593.45000000,30598.00000000,30593.45000000,30597.99000000,6.14701000
2023/07/02,07:03:00,30597.99000000,30598.00000000,30597.99000000,30598.00000000,5.86297000
2023/07/02,07:04:00,30598.00000000,30598.00000000,30597.99000000,30597.99000000,4.85788000
2023/07/02,07:05:00,30598.00000000,30598.00000000,30597.99000000,30597.99000000,3.76746000
2023/07/02,07:06:00,30597.99000000,30598.00000000,30597.99000000,30598.00000000,0.77306000
2023/07/02,07:07:00,30598.00000000,30598.00000000,30590.83000000,30590.83000000,22.62546000
2023/07/02,07:08:00,30590.83000000,30590.86000000,30587.96000000,30587.97000000,7.49186000
2023/07/02,07:09:00,30587.96000000,30587.97000000,30586.40000000,30586.40000000,1.49149000
2023/07/02,07:10:00,30586.40000000,30586.41000000,30586.40000000,30586.40000000,1.97128000
2023/07/02,07:11:00,30586.41000000,30586.41000000,30572.23000000,30572.23000000,7.48543000
2023/07/02,07:12:00,30572.23000000,30572.24000000,30570.11000000,30570.12000000,5.55422000
2023/07/02,07:13:00,30570.12000000,30570.12000000,30570.11000000,30570.12000000,2.59538000
2023/07/02,07:14:00,30570.12000000,30570.12000000,30570.08000000,30570.09000000,3.84484000
2023/07/02,07:15:00,30570.08000000,30575.36000000,30567.03000000,30573.04000000,21.16307000
2023/07/02,07:16:00,30573.05000000,30573.05000000,30573.04000000,30573.05000000,3.07126000
2023/07/02,07:17:00,30573.05000000,30573.05000000,30561.14000000,30561.15000000,8.26281000
2023/07/02,07:18:00,30561.15000000,30570.00000000,30561.14000000,30570.00000000,9.45216000
2023/07/02,07:19:00,30570.00000000,30573.26000000,30569.99000000,30573.25000000,2.12417000
2023/07/02,07:20:00,30573.25000000,30578.01000000,30573.25000000,30578.01000000,11.27616000
2023/07/02,07:21:00,30578.01000000,30578.01000000,30578.00000000,30578.01000000,2.23296000
2023/07/02,07:22:00,30578.00000000,30578.01000000,30574.73000000,30575.98000000,5.91914000
2023/07/02,07:23:00,30575.98000000,30577.79000000,30575.98000000,30577.78000000,1.79852000
2023/07/02,07:24:00,30577.78000000,30577.79000000,30577.78000000,30577.78000000,0.95964000
2023/07/02,07:25:00,30577.78000000,30577.79000000,30566.53000000,30573.70000000,10.19359000
2023/07/02,07:26:00,30573.70000000,30577.79000000,30573.69000000,30577.79000000,2.59604000
2023/07/02,07:27:00,30577.79000000,30580.00000000,30577.78000000,30580.00000000,5.01812000
2023/07/02,07:28:00,30580.00000000,30580.00000000,30579.24000000,30579.24000000,4.87578000
2023/07/02,07:29:00,30579.25000000,30579.25000000,30576.58000000,30576.59000000,3.58791000
2023/07/02,07:30:00,30576.59000000,30576.59000000,30574.53000000,30574.53000000,10.22733000
2023/07/02,07:31:00,30574.53000000,30574.54000000,30574.53000000,30574.53000000,1.00826000
2023/07/02,07:32:00,30574.53000000,30574.54000000,30574.53000000,30574.53000000,1.97843000
2023/07/02,07:33:00,30574.54000000,30574.54000000,30574.53000000,30574.53000000,4.37064000
2023/07/02,07:34:00,30574.53000000,30574.54000000,30574.53000000,30574.53000000,5.24877000
2023/07/02,07:35:00,30574.53000000,30574.54000000,30574.53000000,30574.54000000,3.91261000
2023/07/02,07:36:00,30574.53000000,30574.54000000,30574.53000000,30574.53000000,2.02828000
2023/07/02,07:37:00,30574.53000000,30574.54000000,30566.40000000,30566.41000000,13.95569000
2023/07/02,07:38:00,30566.41000000,30573.16000000,30566.40000000,30573.16000000,8.17735000
2023/07/02,07:39:00,30573.15000000,30576.21000000,30573.15000000,30576.20000000,2.64407000
2023/07/02,07:40:00,30576.20000000,30576.32000000,30576.20000000,30576.31000000,3.55488000
2023/07/02,07:41:00,30576.32000000,30576.32000000,30573.01000000,30573.02000000,3.20887000
2023/07/02,07:42:00,30573.02000000,30573.02000000,30572.61000000,30572.62000000,2.58574000
2023/07/02,07:43:00,30572.62000000,30572.62000000,30572.61000000,30572.62000000,1.82422000
2023/07/02,07:44:00,30572.62000000,30572.62000000,30565.68000000,30565.68000000,6.68762000
2023/07/02,07:45:00,30565.69000000,30572.26000000,30565.68000000,30572.25000000,4.04078000
2023/07/02,07:46:00,30572.25000000,30572.26000000,30568.95000000,30568.95000000,4.84677000
2023/07/02,07:47:00,30568.95000000,30570.16000000,30568.95000000,30570.16000000,5.75734000
2023/07/02,07:48:00,30570.15000000,30570.16000000,30570.15000000,30570.15000000,4.45295000
2023/07/02,07:49:00,30570.16000000,30570.16000000,30570.15000000,30570.16000000,2.56405000
2023/07/02,07:50:00,30570.15000000,30584.77000000,30570.15000000,30584.77000000,12.62802000
2023/07/02,07:51:00,30584.76000000,30587.12000000,30584.76000000,30587.12000000,5.93779000
2023/07/02,07:52:00,30587.11000000,30587.85000000,30587.11000000,30587.59000000,6.23146000
2023/07/02,07:53:00,30587.59000000,30590.00000000,30587.58000000,30590.00000000,4.76004000
2023/07/02,07:54:00,30589.99000000,30590.00000000,30589.02000000,30589.02000000,6.98187000
2023/07/02,07:55:00,30589.02000000,30589.03000000,30589.02000000,30589.03000000,4.94397000
2023/07/02,07:56:00,30589.02000000,30589.03000000,30589.02000000,30589.02000000,1.65449000
2023/07/02,07:57:00,30589.02000000,30589.03000000,30585.89000000,30585.90000000,6.64462000
2023/07/02,07:58:00,30585.89000000,30585.90000000,30585.89000000,30585.89000000,2.40800000
2023/07/02,07:59:00,30585.90000000,30585.90000000,30585.89000000,30585.90000000,11.31251000
2023/07/02,08:00:00,30585.90000000,30589.03000000,30585.89000000,30586.01000000,20.87415000
